date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:56	103300/103300	---M--	200	added ('OK')	application/font-woff	etag:%2219384-5c292b33cdbe8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.woff	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.woff	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:56	202616/202616	---M--	200	added ('OK')	application/font-sfnt	etag:%2231778-5c292b33cdbe8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.ttf	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.ttf	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:57	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5c292b33ccc48%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.svg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.svg	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:57	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.eot	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:57	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.eot?	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/dripicons-v2d41d.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:57	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.woff	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.woff	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:58	40348/40348	---M--	200	added ('OK')	application/font-sfnt	etag:%229d9c-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.ttf	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.ttf	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:59	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.svg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/dripicons-v2.svg	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:59	14357/14357	---M-Z	200	added ('OK')	text/css	etag:%223815-5c292b33f2db6-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/core/main.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/core/main.min.css	(from https://themesbrand.com/minible/layouts/calendar.html)
10:24:59	1004/1004	---M-Z	200	added ('OK')	text/css	etag:%223ec-5c292b33f3d56-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	(from https://themesbrand.com/minible/layouts/calendar.html)
10:24:59	416/416	---M-Z	200	added ('OK')	text/css	etag:%221a0-5c292b33f0e75-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	(from https://themesbrand.com/minible/layouts/calendar.html)
10:24:59	3377/3377	---M-Z	200	added ('OK')	text/css	etag:%22d31-5c292b33f4cf6-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:00	128924/128924	---M--	200	added ('OK')	image/png	etag:%221f79c-5c292b33d494b%22	https://themesbrand.com/minible/layouts/assets/images/coming-soon-img.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/coming-soon-img.png	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:00	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5c292b343256c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/moment/min/moment.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:00	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:%223dee5-5c292b3427988-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:00	127416/127416	---M-Z	200	added ('OK')	application/javascript	etag:%221f1b8-5c292b33f2db6-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/core/main.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/core/main.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:00	1650/1650	---M-Z	200	added ('OK')	application/javascript	etag:%22672-5c292b33f0e75-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:01	28238/28238	---M-Z	200	added ('OK')	application/javascript	etag:%226e4e-5c292b33f3d56-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:01	25180/25180	---M-Z	200	added ('OK')	application/javascript	etag:%22625c-5c292b33f4cf6-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:01	36208/36208	---M-Z	200	added ('OK')	application/javascript	etag:%228d70-5c292b33f3d56-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@fullcalendar/interaction/main.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@fullcalendar/interaction/main.min.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:01	2618/2618	---M-Z	200	added ('OK')	application/javascript	etag:%22a3a-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/calendar.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/calendar.init.js	(from https://themesbrand.com/minible/layouts/calendar.html)
10:25:02	378998/378998	---M--	200	added ('OK')	image/jpeg	etag:%225c876-5c292b33e33b0%22	https://themesbrand.com/minible/layouts/assets/images/small/img-1.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-1.jpg	(from https://themesbrand.com/minible/layouts/chat.html)
10:25:02	221722/221722	---M--	200	added ('OK')	image/jpeg	etag:%223621a-5c292b33e33b0%22	https://themesbrand.com/minible/layouts/assets/images/small/img-2.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-2.jpg	(from https://themesbrand.com/minible/layouts/chat.html)
10:25:03	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-5c292b341ece5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:03	263786/263786	---M--	200	added ('OK')	image/png	etag:%224066a-5c292b33dd5ee%22	https://themesbrand.com/minible/layouts/assets/images/product/img-1.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/product/img-1.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:03	300120/300120	---M--	200	added ('OK')	image/png	etag:%2249458-5c292b33de58e%22	https://themesbrand.com/minible/layouts/assets/images/product/img-2.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/product/img-2.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:03	361629/361629	---M--	200	added ('OK')	image/png	etag:%225849d-5c292b33df52f%22	https://themesbrand.com/minible/layouts/assets/images/product/img-3.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/product/img-3.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:03	240724/240724	---M--	200	added ('OK')	image/png	etag:%223ac54-5c292b33df52f%22	https://themesbrand.com/minible/layouts/assets/images/product/img-4.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/product/img-4.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:04	211465/211465	---M--	200	added ('OK')	image/png	etag:%2233a09-5c292b33df52f%22	https://themesbrand.com/minible/layouts/assets/images/product/img-5.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/product/img-5.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:04	207880/207880	---M--	200	added ('OK')	image/png	etag:%2232c08-5c292b33e04cf%22	https://themesbrand.com/minible/layouts/assets/images/product/img-6.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/product/img-6.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:04	41171/41171	---M-Z	200	added ('OK')	application/javascript	etag:%22a0d3-5c292b341ece5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:04	142/142	---M-Z	200	added ('OK')	application/javascript	etag:%228e-5c292b33eb0b3-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/product-filter-range.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/product-filter-range.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
10:25:05	5395/5395	---M-Z	200	added ('OK')	text/css	etag:%221513-5c292b340663c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:05	4162/4162	---M-Z	200	added ('OK')	text/css	etag:%221042-5c292b340a4be-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:05	83597/83597	---M-Z	200	added ('OK')	application/javascript	etag:%221468d-5c292b340f2e0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:05	2094/2094	---M-Z	200	added ('OK')	application/javascript	etag:%2282e-5c292b340663c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:05	13968/13968	---M-Z	200	added ('OK')	application/javascript	etag:%223690-5c292b340b45e-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:06	1244/1244	---M-Z	200	added ('OK')	application/javascript	etag:%224dc-5c292b340a4be-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:06	129/129	---M-Z	200	added ('OK')	application/javascript	etag:%2281-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/ecommerce-datatables.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/ecommerce-datatables.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
10:25:06	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-5c292b34027bb-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-cart.html)
10:25:06	11284/11284	---M-Z	200	added ('OK')	application/javascript	etag:%222c14-5c292b34027bb-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-cart.html)
10:25:07	138/138	---M-Z	200	added ('OK')	application/javascript	etag:%228a-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/ecommerce-cart.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-cart.html)
10:25:07	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5c292b343e0f0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/select2/css/select2.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
10:25:07	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%222676-5c292b340f2e0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
10:25:08	70851/70851	---M-Z	200	added ('OK')	application/javascript	etag:%22114c3-5c292b3440031-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/select2/js/select2.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
10:25:08	47487/47487	---M-Z	200	added ('OK')	application/javascript	etag:%22b97f-5c292b340f2e0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
10:25:08	24/24	---M--	200	added ('OK')	application/javascript	etag:%2218-5c292b33e9172%22	https://themesbrand.com/minible/layouts/assets/js/pages/ecommerce-add-product.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/ecommerce-add-product.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
10:25:09	395541/395541	---MCZ	200	added ('OK')	application/javascript	etag:%2260915-5c292b344bbb5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/tinymce/tinymce.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/tinymce/tinymce.min.js	(from https://themesbrand.com/minible/layouts/email-inbox.html)
10:25:09	966/966	---M-Z	200	added ('OK')	application/javascript	etag:%223c6-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/email-editor.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/email-editor.init.js	(from https://themesbrand.com/minible/layouts/email-inbox.html)
10:25:09	329343/329343	---M--	200	added ('OK')	image/jpeg	etag:%225067f-5c292b33e4350%22	https://themesbrand.com/minible/layouts/assets/images/small/img-3.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-3.jpg	(from https://themesbrand.com/minible/layouts/email-read.html)
10:25:10	296919/296919	---M--	200	added ('OK')	image/jpeg	etag:%22487d7-5c292b33e52f1%22	https://themesbrand.com/minible/layouts/assets/images/small/img-4.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-4.jpg	(from https://themesbrand.com/minible/layouts/email-read.html)
10:25:10	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5c292b33fe93a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesbrand.com/minible/layouts/invoices-list.html)
10:25:10	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5c292b33fe93a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesbrand.com/minible/layouts/invoices-list.html)
10:25:11	136811/136811	---M--	200	added ('OK')	image/png	etag:%222166b-5c292b33da70d%22	https://themesbrand.com/minible/layouts/assets/images/maintenance.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/maintenance.png	(from https://themesbrand.com/minible/layouts/pages-maintenance.html)
10:25:11	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5c292b343350c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/owl.carousel/owl.carousel.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/owl.carousel/owl.carousel.min.js	(from https://themesbrand.com/minible/layouts/pages-maintenance.html)
10:25:11	99/99	---M-Z	200	added ('OK')	application/javascript	etag:%2263-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/auth-carousel.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/auth-carousel.init.js	(from https://themesbrand.com/minible/layouts/pages-maintenance.html)
10:25:12	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://themesbrand.com/minible/layouts/pages-comingsoon.html)
10:25:12	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/coming-soon.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/minible/layouts/pages-comingsoon.html)
10:25:12	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-5c292b343350c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	(from https://themesbrand.com/minible/layouts/pages-timeline.html)
10:25:12	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%223f5-5c292b343350c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	(from https://themesbrand.com/minible/layouts/pages-timeline.html)
10:25:13	224/224	---M-Z	200	added ('OK')	application/javascript	etag:%22e0-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/timeline.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/timeline.init.js	(from https://themesbrand.com/minible/layouts/pages-timeline.html)
10:25:13	69114/69114	---M--	200	added ('OK')	image/png	etag:%2210dfa-5c292b33d494b%22	https://themesbrand.com/minible/layouts/assets/images/faqs-img.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/faqs-img.png	(from https://themesbrand.com/minible/layouts/pages-faqs.html)
10:25:14	138254/138254	---M--	200	added ('OK')	image/png	etag:%2221c0e-5c292b33d39aa%22	https://themesbrand.com/minible/layouts/assets/images/404-error.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/404-error.png	(from https://themesbrand.com/minible/layouts/pages-404.html)
10:25:14	60338/60338	---M--	200	added ('OK')	image/png	etag:%22ebb2-5c292b33d494b%22	https://themesbrand.com/minible/layouts/assets/images/500-error.png	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/500-error.png	(from https://themesbrand.com/minible/layouts/pages-500.html)
10:25:14	263550/263550	---M--	200	added ('OK')	image/jpeg	etag:%224057e-5c292b33e52f1%22	https://themesbrand.com/minible/layouts/assets/images/small/img-5.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-5.jpg	(from https://themesbrand.com/minible/layouts/ui-cards.html)
10:25:15	214475/214475	---M--	200	added ('OK')	image/jpeg	etag:%22345cb-5c292b33e7231%22	https://themesbrand.com/minible/layouts/assets/images/small/img-7.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-7.jpg	(from https://themesbrand.com/minible/layouts/ui-cards.html)
10:25:15	352302/352302	---M--	200	added ('OK')	image/jpeg	etag:%225602e-5c292b33e6291%22	https://themesbrand.com/minible/layouts/assets/images/small/img-6.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/small/img-6.jpg	(from https://themesbrand.com/minible/layouts/ui-cards.html)
10:25:15	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5c292b342d74a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/minible/layouts/ui-cards.html)
10:25:15	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-5c292b342d74a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/magnific-popup/magnific-popup.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesbrand.com/minible/layouts/ui-lightbox.html)
10:25:15	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5c292b342d74a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesbrand.com/minible/layouts/ui-lightbox.html)
10:25:16	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-5c292b33eb0b3-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/lightbox.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/minible/layouts/ui-lightbox.html)
10:25:16	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:%2253f-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/range-sliders.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/minible/layouts/ui-rangeslider.html)
10:25:16	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-5c292b33efed4-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesbrand.com/minible/layouts/ui-session-timeout.html)
10:25:17	300/300	---M-Z	200	added ('OK')	application/javascript	etag:%2212c-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/session-timeout.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/session-timeout.init.js	(from https://themesbrand.com/minible/layouts/ui-session-timeout.html)
10:25:17	24444/24444	---M-Z	200	added ('OK')	text/css	etag:%225f7c-5c292b3440fd1-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/minible/layouts/ui-sweet-alert.html)
10:25:17	44930/44930	---M-Z	200	added ('OK')	application/javascript	etag:%22af82-5c292b3440fd1-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/minible/layouts/ui-sweet-alert.html)
